ts,open,high,low,close,volume
1788220800000,2472,2473.489990234375,2470.949951171875,2471.409912109375,88903680
1788221100000,2471.409912109375,2472.97998046875,2469.550048828125,2472.97998046875,0
1788221400000,2473.18994140625,2473.68994140625,2470.969970703125,2472.2099609375,0
1788221700000,2472.2099609375,2475.8798828125,2472.2099609375,2474.010009765625,18249728
1788222000000,2474.010009765625,2475.14990234375,2473.719970703125,2474.64990234375,0
1788222300000,2474.60009765625,2477.320068359375,2474.60009765625,2475.260009765625,0
1788222600000,2475.25,2476.219970703125,2472.780029296875,2472.780029296875,0
1788222900000,2472.219970703125,2473.909912109375,2472.14990234375,2472.14990234375,0
1788223200000,2472.47998046875,2472.719970703125,2470.469970703125,2470.469970703125,0
1788223500000,2470.429931640625,2472.1298828125,2469.929931640625,2471.739990234375,122009600
1788223800000,2471.72998046875,2471.72998046875,2468.8798828125,2469.889892578125,0
1788224100000,2470.06005859375,2470.43994140625,2468,2469.530029296875,2126848
1788224400000,2468.60009765625,2473.919921875,2468.389892578125,2473.72998046875,1695744
1788224700000,2474.02001953125,2475.989990234375,2473.580078125,2474.969970703125,0
1788225000000,2474.8798828125,2475.199951171875,2472.14990234375,2472.2900390625,10135552
1788225300000,2472.699951171875,2474.0400390625,2471.5,2471.5,85726208
1788225600000,2471.39990234375,2471.800048828125,2469.760009765625,2470.22998046875,0
1788225900000,2470.25,2475.159912109375,2469.860107421875,2474.949951171875,0
1788226200000,2475.64990234375,2477.679931640625,2474.6201171875,2477.679931640625,0
1788226500000,2477.8701171875,2480.169921875,2477.239990234375,2478.68994140625,0
1788226800000,2478.39990234375,2481.5,2477.25,2481.5,0
1788227100000,2481.429931640625,2483.969970703125,2479,2483.919921875,35073024
1788227400000,2483.0400390625,2484.81005859375,2481.330078125,2483.699951171875,161115136
1788227700000,2484.0400390625,2484.639892578125,2483.02001953125,2484.070068359375,8201216
1788228000000,2483.919921875,2483.919921875,2481.85009765625,2483.139892578125,5976064
1788228300000,2483.280029296875,2483.280029296875,2478.68994140625,2478.68994140625,0
1788228600000,2478.679931640625,2479.6201171875,2477.81005859375,2479.27001953125,0
1788228900000,2478.719970703125,2478.719970703125,2474.6298828125,2475.469970703125,72328192
1788229200000,2475.590087890625,2476.139892578125,2473.169921875,2473.530029296875,3648512
1788229500000,2473.5,2476.52001953125,2473.02001953125,2475.2099609375,0
1788229800000,2475.090087890625,2477.31005859375,2475.090087890625,2475.8798828125,0
1788230100000,2476.570068359375,2477.139892578125,2474.75,2476.97998046875,0
1788230400000,2476.780029296875,2476.989990234375,2475.550048828125,2476.1298828125,59334656
1788230700000,2476.1201171875,2476.1201171875,2473.52001953125,2474.340087890625,0
1788231000000,2474.340087890625,2475.469970703125,2472.6201171875,2472.8798828125,0
1788231300000,2472.8701171875,2472.989990234375,2471.139892578125,2471.139892578125,163790848
1788231600000,2470.639892578125,2474.39990234375,2470.419921875,2473.2099609375,0
1788231900000,2472.830078125,2474.60009765625,2471.360107421875,2473.5,0
1788232200000,2473.260009765625,2473.6201171875,2472.010009765625,2473.39990234375,10977280
1788232500000,2473.72998046875,2475.530029296875,2473.22998046875,2474.179931640625,6619136
1788232800000,2474.510009765625,2475.969970703125,2473.52001953125,2474.8798828125,0
1788233100000,2474.8798828125,2476.639892578125,2472.909912109375,2474.489990234375,0
1788233400000,2474.7900390625,2475.43994140625,2473.550048828125,2475.320068359375,0
1788233700000,2474.89990234375,2475.52001953125,2466.389892578125,2468.840087890625,0
1788234000000,2468.06005859375,2470.360107421875,2466.610107421875,2470.169921875,0
1788234300000,2470.139892578125,2471.830078125,2468.10009765625,2471.68994140625,83006464
1788234600000,2472.25,2473.4599609375,2470.7099609375,2471.7900390625,0
1788234900000,2471.7900390625,2472.889892578125,2470.81005859375,2472.02001953125,0
1788235200000,2472.360107421875,2472.739990234375,2469.77001953125,2470.8798828125,0
1788235500000,2470.68994140625,2472.93994140625,2461.110107421875,2461.56005859375,21957632
1788235800000,2463.300048828125,2465.47998046875,2461.889892578125,2463.550048828125,0
1788236100000,2463.52001953125,2464.47998046875,2456.580078125,2460.909912109375,0
1788236400000,2461.219970703125,2463.3798828125,2458.199951171875,2458.93994140625,102969344
1788236700000,2457.8701171875,2459.280029296875,2447.330078125,2447.489990234375,0
1788237000000,2447.489990234375,2451.280029296875,2444.56005859375,2451.280029296875,85863424
1788237300000,2450.800048828125,2455.239990234375,2450.5400390625,2451.489990234375,89665536
1788237600000,2451.39990234375,2451.449951171875,2446.340087890625,2450.949951171875,146157568
1788237900000,2450.3798828125,2453.679931640625,2448.010009765625,2450.0400390625,52704256
1788238200000,2450.0400390625,2450.489990234375,2446.3798828125,2449.5,121204736
1788238500000,2449.10009765625,2450.429931640625,2447.050048828125,2447.610107421875,8059904
1788238800000,2448.179931640625,2448.929931640625,2443.75,2447.159912109375,0
1788239100000,2447.68994140625,2447.68994140625,2442.699951171875,2445.010009765625,54289408
1788239400000,2445.389892578125,2446.760009765625,2443.89990234375,2443.89990234375,0
