ts,open,high,low,close,volume
1788255000000,762.010009765625,762.1395263671875,761.1799926757812,761.9299926757812,2402466
1788255300000,761.9400024414062,762.39990234375,761.6099853515625,761.7698974609375,586625
1788255600000,761.760009765625,762.1199951171875,761.4299926757812,761.9600219726562,476228
1788255900000,761.9600219726562,762.2000122070312,761.6799926757812,762.2000122070312,484559
1788256200000,762.1799926757812,762.47998046875,761.5946044921875,761.8099975585938,398859
1788256500000,761.8200073242188,762.094970703125,761.4749755859375,762.0150146484375,410744
1788256800000,762.02001953125,762.5599975585938,761.739990234375,762.1699829101562,426329
1788257100000,762.1699829101562,762.9600219726562,762.1699829101562,762.9000244140625,353248
1788257400000,762.9202270507812,763.083984375,762.4931030273438,763,341229
1788257700000,762.989990234375,763.52001953125,762.9000244140625,763.3099975585938,402467
1788258000000,763.3200073242188,764,763.3200073242188,763.6799926757812,360586
1788258300000,763.6900024414062,764,763.6199951171875,763.7694702148438,336408
1788258600000,763.760009765625,764.4998779296875,763.75,764.4500122070312,512464
1788258900000,764.4509887695312,764.5499877929688,764.0700073242188,764.27001953125,401985
1788259200000,764.27001953125,764.3400268554688,763.8961791992188,764.1599731445312,308914
1788259500000,764.1599731445312,764.3599853515625,763.9199829101562,763.9199829101562,352920
1788259800000,763.9299926757812,763.9299926757812,763.5,763.5900268554688,262548
1788260100000,763.5900268554688,763.6998901367188,763.35009765625,763.5399780273438,348913
1788260400000,763.5599975585938,763.6599731445312,763.010009765625,763.1099853515625,259723
1788260700000,763.0700073242188,763.1699829101562,762.6699829101562,762.7999877929688,412531
1788261000000,762.7825927734375,763.1701049804688,762.7100219726562,762.9255981445312,285042
1788261300000,762.9400024414062,763.3499755859375,762.8499755859375,763.2899780273438,215011
1788261600000,763.289794921875,763.469970703125,763.0700073242188,763.4500122070312,222401
1788261900000,763.4299926757812,763.6099853515625,763.2100219726562,763.5900268554688,235867
1788262200000,763.5900268554688,763.780029296875,763.4400024414062,763.6199951171875,238973
1788262500000,763.6199951171875,764.1094970703125,763.47998046875,764.0999755859375,237135
1788262800000,764.0900268554688,764.27001953125,763.989990234375,764.22998046875,260867
1788263100000,764.219970703125,764.5999755859375,764.1300048828125,764.5599975585938,335095
1788263400000,764.5599975585938,764.6699829101562,764.280029296875,764.5499877929688,283491
1788263700000,764.5449829101562,764.5800170898438,764.1199951171875,764.2899780273438,307879
1788264000000,764.2899780273438,764.3400268554688,764.0599975585938,764.260009765625,315458
1788264300000,764.22998046875,764.2999877929688,763.8099975585938,763.8900146484375,222141
1788264600000,763.9099731445312,764.0999755859375,763.510009765625,763.5399780273438,242293
1788264900000,763.5349731445312,763.6199951171875,762.9600219726562,763.02001953125,310203
1788265200000,763.0050048828125,763.0900268554688,762.4000244140625,762.8699951171875,568958
1788265500000,762.8499755859375,762.9400024414062,762.2899780273438,762.5399169921875,495920
1788265800000,762.5399780273438,762.6300048828125,761.5800170898438,761.69921875,594124
1788266100000,761.7100219726562,762.22998046875,761.6900024414062,762.2100219726562,303533
1788266400000,762.22998046875,762.3699951171875,761.6599731445312,761.7100219726562,299538
1788266700000,761.7000122070312,762.02001953125,761.6400146484375,761.9600219726562,188674
1788267000000,761.9500122070312,762.0800170898438,761.739990234375,761.8800048828125,170145
1788267300000,761.9000244140625,762.3900146484375,761.9000244140625,762.260009765625,215350
1788267600000,762.260009765625,762.2899780273438,761.6900024414062,761.7100219726562,205705
1788267900000,761.7100219726562,761.8300170898438,761.5,761.7000122070312,273568
1788268200000,761.7000122070312,762.0900268554688,761.6199951171875,761.9650268554688,275642
1788268500000,761.9600219726562,762.1500244140625,761.5,761.60498046875,291021
1788268800000,761.6199951171875,761.780029296875,761.489990234375,761.5999755859375,183689
1788269100000,761.6199951171875,761.739990234375,760.72998046875,761.6799926757812,532099
1788269400000,761.6799926757812,762.0499877929688,761.6199951171875,761.989990234375,278948
1788269700000,761.9949951171875,762.2000122070312,761.780029296875,761.9149780273438,489639
1788270000000,761.9199829101562,762.22998046875,761.8599853515625,762.0700073242188,175555
1788270300000,762.0499877929688,762.1400146484375,761.5599975585938,761.5750122070312,218659
1788270600000,761.5750122070312,761.8400268554688,761.47998046875,761.5599975585938,256975
1788270900000,761.5650024414062,761.8800048828125,761.4600219726562,761.8200073242188,203629
1788271200000,761.8099975585938,762.0399780273438,761.5565185546875,761.60009765625,313717
1788271500000,761.5999755859375,761.6900024414062,761.4218139648438,761.655029296875,291646
1788271800000,761.64501953125,761.7100219726562,761.30322265625,761.3800048828125,193232
1788272100000,761.3699951171875,761.8200073242188,761.280029296875,761.7550048828125,421555
1788272400000,761.760009765625,761.8300170898438,761.5,761.6599731445312,201808
1788272700000,761.6400146484375,761.6400146484375,761.0700073242188,761.2100219726562,293422
1788273000000,761.2199096679688,761.2449951171875,760.6699829101562,760.75,340205
1788273300000,760.75,760.9099731445312,760.5,760.5399780273438,998670
1788273600000,760.5399780273438,760.6199951171875,759.7100219726562,759.739990234375,524835
1788273900000,759.7249755859375,760.260009765625,759.47998046875,760.1900024414062,554686
1788274200000,760.2000122070312,760.3900146484375,760.030029296875,760.25,302891
1788274500000,760.219970703125,760.8900146484375,760.1699829101562,760.7294921875,355619
1788274800000,760.719970703125,761.2000122070312,760.6199951171875,761.1400146484375,430144
1788275100000,761.1599731445312,761.1699829101562,760.8405151367188,761.094970703125,305716
1788275400000,761.0800170898438,761.47998046875,761.0499877929688,761.4600219726562,373222
1788275700000,761.4600219726562,761.6099853515625,761.1099853515625,761.4000244140625,392104
1788276000000,761.3800048828125,761.47998046875,761.0700073242188,761.280029296875,402465
1788276300000,761.2899780273438,761.4400024414062,761.1799926757812,761.3599853515625,393790
1788276600000,761.39990234375,761.39990234375,760.760009765625,761.1400756835938,661009
1788276900000,761.1400146484375,761.3400268554688,760.8300170898438,760.8499755859375,428622
1788277200000,760.8699951171875,761.2598876953125,760.739990234375,761.0499877929688,869539
1788277500000,761.0599975585938,761.4450073242188,760.969970703125,761.260009765625,898002
1788277800000,761.25,761.2899780273438,760.5800170898438,760.9299926757812,1079394
1788278100000,760.9500122070312,761.75,760.594970703125,761.7000122070312,2640618
1788341400000,762.4500122070312,762.52001953125,761.739990234375,762.3800048828125,1569469
1788341700000,762.4000244140625,762.47998046875,761.72998046875,762.469970703125,371901
1788342000000,762.4500122070312,762.8300170898438,762.260009765625,762.7999877929688,562336
1788342300000,762.8099975585938,762.9000244140625,761.9609985351562,762.0900268554688,509124
1788342600000,762.0800170898438,762.6110229492188,762.0499877929688,762.4600219726562,251949
1788342900000,762.4600219726562,763.0650024414062,762.1799926757812,763.0650024414062,336212
1788343200000,763.030029296875,763.739990234375,762.8599853515625,763.739990234375,412591
1788343500000,763.739990234375,764.1400146484375,763.6300048828125,763.72998046875,529703
1788343800000,763.72998046875,764.2899780273438,763.6500244140625,764.25,301881
1788344100000,764.260009765625,764.989990234375,764.0850219726562,764.8599853515625,475220
1788344400000,764.8599853515625,765.3350219726562,764.77001953125,765.2092895507812,531779
1788344700000,765.2100219726562,765.5850219726562,765.0399780273438,765.27001953125,328278
1788345000000,765.2750244140625,765.5900268554688,764.9299926757812,765.5800170898438,332397
1788345300000,765.6099853515625,765.8800048828125,765.489990234375,765.8800048828125,329724
1788345600000,765.8699951171875,766.3400268554688,765.7899780273438,766.2999877929688,337667
1788345900000,766.2899780273438,766.3099975585938,765.6199951171875,765.8200073242188,281696
1788346200000,765.8099975585938,765.8150024414062,765.3200073242188,765.4299926757812,333784
1788346500000,765.4099731445312,765.6300048828125,765.1599731445312,765.3099975585938,258783
1788346800000,765.3099975585938,765.6699829101562,765.1400146484375,765.4299926757812,239119
1788347100000,765.4400024414062,765.6300048828125,765.2150268554688,765.4400024414062,233056
1788347400000,765.4299926757812,765.7799072265625,765.22998046875,765.5280151367188,223916
1788347700000,765.530029296875,766.02001953125,765.4000244140625,765.9749755859375,170105
1788348000000,765.989990234375,766.0399780273438,765.7100219726562,765.8800048828125,207631
1788348300000,765.8900146484375,766.4000244140625,765.8699951171875,766.2949829101562,151733
1788348600000,766.3250122070312,766.4299926757812,766.010009765625,766.02001953125,270772
1788348900000,766.02001953125,766.1400146484375,765.77001953125,765.85498046875,236576
1788349200000,765.8699951171875,765.97998046875,765.644287109375,765.6500244140625,191837
1788349500000,765.6599731445312,765.6599731445312,765,765.0399780273438,247425
1788349800000,765.0499877929688,765.5798950195312,764.969970703125,765.2550048828125,191562
1788350100000,765.2650146484375,765.9600219726562,765.1599731445312,765.9249877929688,143575
1788350400000,765.9199829101562,765.9199829101562,765.5499877929688,765.7999877929688,134800
1788350700000,765.8400268554688,765.8900146484375,765.6300048828125,765.739990234375,106702
1788351000000,765.739990234375,765.8499755859375,765.625,765.6900024414062,89799
1788351300000,765.6950073242188,765.6950073242188,765.3150024414062,765.4498901367188,115240
1788351600000,765.4500122070312,765.5599975585938,764.969970703125,764.9849853515625,111155
1788351900000,764.9849853515625,765.14501953125,764.6900024414062,764.8499755859375,158043
1788352200000,764.8499755859375,765.3200073242188,764.8099975585938,765.0999755859375,184910
1788352500000,765.1099853515625,765.27001953125,765,765.0872802734375,102128
1788352800000,765.0700073242188,765.0999755859375,764.7000122070312,764.7000122070312,128712
1788353100000,764.72998046875,764.97998046875,764.719970703125,764.8499755859375,81412
1788353400000,764.8599853515625,765.2000122070312,764.7100219726562,765.1400146484375,128133
1788353700000,765.1599731445312,765.25,764.8800048828125,764.9199829101562,100758
1788354000000,764.9199829101562,765.47998046875,764.9199829101562,765.468505859375,130166
1788354300000,765.4500122070312,765.47802734375,764.6099853515625,764.6799926757812,181148
1788354600000,764.6614990234375,765.0599975585938,764.6599731445312,764.9000244140625,98043
1788354900000,764.9202880859375,764.9500122070312,764.52001953125,764.5999755859375,176779
1788355200000,764.5900268554688,764.780029296875,764.4600219726562,764.6199951171875,150357
1788355500000,764.6375732421875,764.864990234375,764.5999755859375,764.7100219726562,143218
1788355800000,764.75,764.7899780273438,764.3900146484375,764.3900146484375,123498
1788356100000,764.39501953125,764.5800170898438,764.3699951171875,764.4600219726562,130768
1788356400000,764.4550170898438,764.9400024414062,764.3499755859375,764.9000244140625,170531
1788356700000,764.9099731445312,765.27001953125,764.9000244140625,764.989990234375,190390
1788357000000,764.9998779296875,765.0800170898438,764.8300170898438,764.989990234375,126805
1788357300000,764.9758911132812,765.2899780273438,764.739990234375,765.1799926757812,132615
1788357600000,765.1799926757812,765.3300170898438,764.72998046875,765.2899780273438,460628
1788357900000,765.27001953125,765.4099731445312,765.0700073242188,765.0800170898438,181129
1788358200000,765.0800170898438,765.2899780273438,765.0599975585938,765.1799926757812,172143
1788358500000,765.1900024414062,766.0899047851562,765.1500244140625,765.5999755859375,498093
1788358800000,765.5999755859375,765.719970703125,765.4000244140625,765.489990234375,233237
1788359100000,765.489990234375,765.5399780273438,765.2100219726562,765.3200073242188,169936
1788359400000,765.3400268554688,765.5252075195312,765.260009765625,765.2899780273438,172653
1788359700000,765.280029296875,765.3699951171875,764.7899780273438,764.8099975585938,337466
1788360000000,764.8300170898438,764.8889770507812,764.6400146484375,764.719970703125,157215
1788360300000,764.739990234375,764.97998046875,764.5900268554688,764.8699951171875,182633
1788360600000,764.8900146484375,764.989990234375,764.6699829101562,764.8099975585938,346314
1788360900000,764.8049926757812,765,764.6799926757812,764.8099975585938,733951
1788361200000,764.7899780273438,764.97998046875,764.6699829101562,764.885009765625,330667
1788361500000,764.9000244140625,765.22998046875,764.8900146484375,765.2100219726562,164375
1788361800000,765.219970703125,765.4799194335938,765.219970703125,765.3900146484375,340201
1788362100000,765.385009765625,765.4199829101562,765.2000122070312,765.4099731445312,177394
1788362400000,765.4000244140625,765.4099731445312,765.0700073242188,765.239990234375,298344
1788362700000,765.239990234375,765.52001953125,765.1599731445312,765.47998046875,558394
1788363000000,765.469970703125,765.47998046875,765.1500244140625,765.3049926757812,261957
1788363300000,765.3099975585938,765.3599853515625,765.0800170898438,765.0800170898438,269145
1788363600000,765.0999755859375,765.3900146484375,765.030029296875,765.364990234375,397059
1788363900000,765.3599853515625,765.4849853515625,765.219970703125,765.375,552016
1788364200000,765.3699951171875,765.4500122070312,764.9500122070312,765.219970703125,774152
1788364500000,765.219970703125,765.260009765625,764.75,765.1500244140625,1604251
1788427800000,767.9000244140625,769.2349853515625,767.8499755859375,768.969970703125,2112896
1788428100000,768.969970703125,769.7999877929688,768.510009765625,769.72998046875,762218
1788428400000,769.739990234375,769.8900146484375,769.3499755859375,769.7899780273438,478156
1788428700000,769.8099975585938,769.9600219726562,769.4299926757812,769.6400146484375,1706469
1788429000000,769.6400146484375,770.0449829101562,769.3099975585938,769.5900268554688,717790
1788429300000,769.5800170898438,769.6099853515625,769.1099853515625,769.5599975585938,337533
1788429600000,769.530029296875,769.5700073242188,768.1099853515625,768.125,704241
1788429900000,768.1199951171875,768.3400268554688,767.6099853515625,767.8099975585938,1018043
1788430200000,767.8300170898438,768.3800048828125,767.530029296875,768.3599853515625,479518
1788430500000,768.3599853515625,768.8800048828125,768.22021484375,768.8499755859375,278402
1788430800000,768.8499755859375,769.0700073242188,768.5,768.8599853515625,264295
1788431100000,768.8800048828125,768.9598999023438,768.510009765625,768.6699829101562,244802
1788431400000,768.6699829101562,768.969970703125,767.8300170898438,767.9000244140625,357312
1788431700000,767.8800048828125,768.52001953125,767.8400268554688,768.1500244140625,248848
1788432000000,768.155029296875,768.6599731445312,768.030029296875,768.2000122070312,200507
1788432300000,768.1699829101562,768.7750244140625,768.030029296875,768.719970703125,252163
1788432600000,768.72998046875,768.8300170898438,768.2000122070312,768.6099853515625,249777
1788432900000,768.6199951171875,769.3300170898438,767.469970703125,769.280029296875,990788
1788433200000,769.260009765625,770.489990234375,769.25,770.4450073242188,594653
1788433500000,770.4600219726562,770.8900146484375,770.4299926757812,770.72998046875,668816
1788433800000,770.7315063476562,771.52001953125,770.6699829101562,771.52001953125,529425
1788434100000,771.5399780273438,772.0399780273438,771.489990234375,772.0100708007812,815434
1788434400000,772.010009765625,772.2249755859375,771.469970703125,772.0599975585938,572291
1788434700000,772.0800170898438,772.9500122070312,772.010009765625,772.9400024414062,519605
1788435000000,772.9400024414062,773.2100219726562,772.5,772.8558959960938,625247
1788435300000,772.8599853515625,772.97998046875,772.4199829101562,772.4650268554688,383967
1788435600000,772.469970703125,772.8400268554688,772.2750244140625,772.5800170898438,307075
